"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"CLEC12A",62.0246311389887,1.18290611956617,0.3239314318586,3.65171762671838,0.000260492218554073,0.00500983796178916,"Up"
"AIRE",2.0447618498828,1.26358374030922,0.346162121320825,3.65026576416813,0.000261969113801809,0.00503304784001084,"Up"
"CACNA1D",424.919971840508,-1.03833756149839,0.284534395349318,-3.64925147352974,0.000263005546745934,0.0050477563019127,"Down"
"FOXF1",49.897980205934,1.12075781542048,0.307292978467187,3.64719630435733,0.000265117378049913,0.00507782883590769,"Up"
"ZNF488",14.5682075075352,1.50931195453326,0.41396429938358,3.64599545608336,0.000266358681640895,0.00509636590457876,"Up"
"G3BP2",7081.36895758592,-0.515200007448294,0.141444549184642,-3.64241683697369,0.000270090248677066,0.00516246346086748,"Down"
"LAT2",356.222623358574,0.691509355221594,0.189879658718777,3.64182956661914,0.00027070727931427,0.00516600543579921,"Up"
"RPGRIP1L",378.329785774279,-0.542389004020712,0.148948649417985,-3.64144962804355,0.000271107175156237,0.00516600543579921,"Down"
"ARMCX4",582.406528999778,-0.700941503267954,0.192591922690639,-3.63951661874147,0.000273150309681566,0.005199621216778,"Down"
"BET1",1240.08702607106,-0.512689015853488,0.140978100910443,-3.636657130026,0.000276199185322136,0.00525229389557481,"Down"
"KRT31",23.9945158284254,2.30538387056324,0.634089912032615,3.63573655220786,0.000277187501001579,0.0052603526157489,"Up"
"EPHX4",35.1317348350977,-1.48417032689368,0.408205571462967,-3.63584044572093,0.000277075797127426,0.0052603526157489,"Down"
"HLA-DMA",3691.21914658413,0.930119579245185,0.256134033755593,3.63137832800743,0.000281911560198953,0.00534456137931607,"Up"
"SLN",6.29719878347041,1.77626404210431,0.489202594627636,3.63093749217814,0.000282393578787109,0.00534825887629733,"Up"
"DPPA4",2.64147902431664,1.23390152892581,0.339956963308263,3.62958157090887,0.000283881014817808,0.00536552392712442,"Up"
"KRT9",29.0079228404533,2.21521844276241,0.611336793494743,3.6235647295151,0.000290570442257932,0.00548084085214456,"Up"
"ZNF676",7.58595508963617,-2.03179799763767,0.561104662652567,-3.62106774880919,0.000293389666882691,0.00552842247929811,"Down"
"ACOXL",134.334629153361,0.797866211396194,0.220503568684411,3.61838230626604,0.000296450259185771,0.00558045154564245,"Up"
"C12orf60",151.92326473941,-0.719403077255951,0.198983066960196,-3.61539847709684,0.000299885983572134,0.00563311759926471,"Down"
"ALOX15",12.7559360284762,1.60352200418848,0.443554143565071,3.61516632738488,0.000300154849542276,0.00563311759926471,"Up"
"DLX3",190.956853156483,1.59581425690805,0.441365678505129,3.61562834317554,0.000299619984660729,0.00563311759926471,"Up"
"MORN3",31.3012600108818,0.785216236381882,0.217305982222154,3.61341288607117,0.000302192915122497,0.00566566113302099,"Up"
"DMXL2",1509.50412232395,-0.764128447905242,0.21152915078844,-3.61240256984476,0.000303373106595882,0.00567453880714992,"Down"
"APOLD1",1899.71832979722,-1.00826334906803,0.279100954178729,-3.61253995721692,0.000303212365641404,0.00567453880714992,"Down"
"TSPAN15",929.899629172456,0.714941788285322,0.197922778222464,3.61222591308683,0.000303579909354393,0.00567453880714992,"Up"
"SLFN13",260.443152141439,0.905110270665563,0.250601194740397,3.6117556087599,0.000304131113586759,0.00567465564315793,"Up"
"GJD3",82.091753436337,0.750026814933325,0.207665809505124,3.61170101482121,0.000304195159235607,0.00567465564315793,"Up"
"ADIPOQ",2.75232172856955,3.43928412922371,0.952780429930025,3.60973422751379,0.000306510892540346,0.00571213699338189,"Up"
"REN",2.36921896766134,-1.8355847819799,0.508913409414512,-3.60687053636823,0.000309912188068588,0.00576975378306314,"Down"
"SERPINE1",2268.25407218307,0.948870613304511,0.263245006787464,3.60451514307582,0.000312736215377754,0.00581071994993003,"Up"
"LAD1",3154.94866261499,1.7553759812118,0.487084653350904,3.60384169186131,0.000313548075999963,0.00582000193658896,"Up"
"GREM2",5.82419924242594,1.41190205406873,0.392265822046228,3.59935017204312,0.000319013373157127,0.00590967517112944,"Up"
"JUN",4874.69782971312,0.754063847408338,0.209600428866251,3.59762549860772,0.000321135557219633,0.00594308067958796,"Up"
"KRT3",9.80130567025069,1.64710899468116,0.458217487663876,3.59460090246358,0.000324889215761252,0.00600062975711269,"Up"
"GMNN",976.441880870388,-0.555825731820386,0.154705991481087,-3.59278736718051,0.000327159545152188,0.00603657948857047,"Down"
"COMP",1613.21184804893,1.47728875611699,0.411454976312076,3.59040196659698,0.000330168394387358,0.00608607141226786,"Up"
"FGG",6.5366777286889,-2.67772799643047,0.746941077558126,-3.58492534000729,0.000337174646036099,0.006206726874431,"Down"
"FLI1",407.552244202103,0.618949517457706,0.172707070563438,3.58381110534996,0.000338617011608844,0.00622333987016018,"Up"
"C2",1340.05364081873,1.15780667151064,0.323196900318189,3.58235697919989,0.000340508046949549,0.00625192902753872,"Up"
"CLSTN3",1181.83321373011,0.748067617328093,0.208972364422929,3.57974423744432,0.000343930664797248,0.00630235188708114,"Up"
"SPTBN4",64.6720223477862,1.00032435879855,0.279431410541659,3.57985652672148,0.000343782909587229,0.00630235188708114,"Up"
"PTCHD1",13.9630428948561,-1.75824511628612,0.49134857033676,-3.57840690384233,0.000345694960575941,0.00632845902288136,"Down"
"DNAJC2",1314.40151841359,-0.551014247025193,0.154010729494413,-3.57776532085825,0.00034654437954523,0.00633778317684485,"Down"
"COL20A1",131.478199786909,-1.97439842522608,0.551970215539709,-3.57700174690682,0.000347557851928968,0.00634386692316185,"Down"
"LRRC18",2.34043353920577,1.51718606734403,0.424136588484417,3.57711668489966,0.000347405120592659,0.00634386692316185,"Up"
"SLC31A1",3938.14728891889,-0.576293572368355,0.161210329250399,-3.57479309823399,0.000350504964796055,0.00638515202731113,"Down"
"SMIM33",0.577617327098251,1.87318044771464,0.524111456759763,3.57401164114077,0.000351553289156269,0.00639799521163694,"Up"
"SVEP1",198.574546586131,1.02598257450047,0.287279429269983,3.57137500971662,0.000355112008203248,0.00645016314315373,"Up"
"KNTC1",1448.9113455077,-0.520284635271225,0.145702730042343,-3.57086401277467,0.000355805597766518,0.00645018785989965,"Down"
"SAMHD1",2643.20838997789,0.828532697601139,0.232050150839253,3.57048980405569,0.000356314324456057,0.00645313289656277,"Up"
"DNAH8",7.5974028761039,1.63844562017927,0.459027492217148,3.56938450955391,0.00035782091727396,0.00647144211659994,"Up"
"NME4",10006.6774328479,-0.718656756590341,0.20139233913717,-3.56844137999141,0.00035911117623837,0.0064848797290487,"Down"
"RNASET2",662.966143762029,0.682497068356298,0.191308802744665,3.56751523486982,0.000360382432261843,0.00650153630942083,"Up"
"ANKRD22",305.02019677704,1.29422143582792,0.362975508166696,3.56558888054108,0.000363040098054821,0.00654314822761087,"Up"
"PAPSS2",713.129143604371,-0.985639088660286,0.276470083602009,-3.56508406196729,0.000363739587761659,0.00654942121500124,"Down"
"SLC1A2",14.5496491895776,1.15763066418178,0.32475250707898,3.56465504945353,0.000364335028953475,0.00655381042430208,"Up"
"SMS",5373.3203221284,-0.58488516435315,0.164201853009432,-3.56198881823551,0.000368056063506913,0.00659528153799503,"Down"
"VSIG4",776.67116047217,0.969445663489743,0.272130312697887,3.56243174043607,0.000367435463278606,0.00659528153799503,"Up"
"RDH10",679.791781648366,0.789515338902956,0.221637806551879,3.5621871159339,0.000367778097721621,0.00659528153799503,"Up"
"SLC1A6",48.9342778234401,1.83141380076881,0.514150940669624,3.56201585157775,0.000368018157688832,0.00659528153799503,"Up"
"GPR18",40.4781918267644,0.978174427703506,0.27483934375117,3.55907714795415,0.000372160208290102,0.00666241848385623,"Up"
"C3orf80",25.5609876307765,-0.930042918196034,0.26134233672171,-3.55871509324717,0.000372673522686594,0.00666520515238711,"Down"
"ST7",2720.9231542506,-0.61660845887872,0.173365726997519,-3.5566917957639,0.000375554321476063,0.00671028795304689,"Down"
"SLC8A1",132.431522477698,0.830648204329394,0.233709004757185,3.55419854357947,0.000379132878741541,0.00676773977799555,"Up"
"SLC34A2",28.2233929376906,2.08447728372868,0.586868508136066,3.55186426743041,0.000382512123782242,0.00680811514766772,"Up"
"RASGEF1C",109.522954229312,1.48006257135968,0.416694872041031,3.55190973219833,0.000382446038174256,0.00680811514766772,"Up"
"BATF",438.620303889028,0.872356026518227,0.24595865040512,3.54675887626381,0.000390001363436998,0.00692856569019247,"Up"
"COL23A1",121.550638549033,1.12059610269528,0.316011514937745,3.54606098108811,0.000391035706087433,0.00694032516061466,"Up"
"DUSP2",461.890628442349,0.796598752313203,0.224687762290567,3.54535887576752,0.000392078874736284,0.00694561018021425,"Up"
"GPR19",381.352104418657,-0.792870423396903,0.223676795675565,-3.54471468979256,0.000393038275318691,0.00695599363612452,"Down"
"LMOD1",184.728818975223,0.849437013752732,0.239842586557447,3.54164381707615,0.000397642022833357,0.00703079386861711,"Up"
"HLA-DRA",29635.3804199067,1.0049892838365,0.283811659943059,3.54104297208273,0.000398548662025693,0.00704014489621878,"Up"
"YAE1",555.272314007324,-0.516892862708888,0.145990209835461,-3.54059949151012,0.00039921908614043,0.00704530955427373,"Down"
"KCNK7",168.065279692348,1.41767993817394,0.400469464622543,3.54004503067457,0.000400058764901996,0.00705344857399583,"Up"
"NUTM2B",8.27219345011029,0.964433988625354,0.272832590322553,3.53489290808391,0.000407940452863397,0.00717882745945446,"Up"
"SIGLEC9",113.175442655388,0.778194552601436,0.220181543870085,3.5343314381545,0.000408808096166292,0.00718730913222172,"Up"
"MINDY2",1400.20042667937,-0.650154838146499,0.183972833783309,-3.5339719717112,0.000409364486830816,0.0071903078007343,"Down"
"SIGLEC7",40.7682368155481,0.905160755120368,0.256228980242065,3.53262442938829,0.00041145654664993,0.00722024877906601,"Up"
"PLA2G2A",326.588294856787,1.79227326922687,0.50741043984988,3.53219628227816,0.000412123332816582,0.00722189349655887,"Up"
"GC",3.1154837318191,-4.75385417376562,1.34591290624089,-3.53206671228309,0.000412325320902481,0.00722189349655887,"Down"
"TFR2",214.532950113615,-1.12035985047727,0.317388330111218,-3.5299339773604,0.000415663380033449,0.00727352370920502,"Down"
"DIAPH3",577.980202285679,-0.674235944241897,0.191073969317151,-3.52866456195704,0.000417662175056055,0.00730164380332519,"Down"
"CPN2",13.6247808349489,1.4974839308385,0.424611418512787,3.5267161116003,0.000420747634419117,0.00734869064201937,"Up"
"TULP2",7.25182022179152,1.16916868912873,0.331622728831803,3.52559878283168,0.000422526564594224,0.00737285117769471,"Up"
"BLM",562.486290805832,-0.66850835860742,0.189708489283824,-3.52387160496155,0.000425290277524605,0.00740720524481172,"Down"
"ST8SIA4",243.650714646565,0.722645204930225,0.205159451781433,3.52235882215212,0.000427724787478824,0.00744265092386123,"Up"
"CCBE1",27.4061795016779,0.932585845935735,0.264812128765617,3.52168856571203,0.0004288075804594,0.00745453178119532,"Up"
"STYK1",17.1323691099328,0.97314364209064,0.27639206010878,3.52088132237822,0.00043011507178161,0.00747029308268601,"Up"
"DMKN",17605.6213174114,1.57284022838782,0.446964959553209,3.51893407921742,0.000433284354287105,0.0075113369548786,"Up"
"LRRC10B",45.7802016229942,1.2021173275076,0.342006872114509,3.51489231802663,0.00043993233380425,0.0076194971865948,"Up"
"ACTL6B",1.89849815221525,1.64227752172769,0.46779134069057,3.51070526295613,0.000446919619568706,0.00771899354057683,"Up"
"ZNF138",294.257725874115,-0.544442681141177,0.155242191423623,-3.50705356674275,0.000453097928592584,0.00781122386424736,"Down"
"KCNQ4",142.749294728248,-1.31633112276727,0.375676827096127,-3.50389224946912,0.000458510840923712,0.00789723477953262,"Down"
"ACSM1",3.92862519392413,1.39195314931843,0.397320403082709,3.50335180000478,0.000459442234144662,0.00790596996816244,"Up"
"LARP4",2550.72126631356,-0.522954541236084,0.149309005700829,-3.50249831737498,0.000460916694697971,0.00792402538965996,"Down"
"CFP",13.163474187336,0.774795028105424,0.221241415065891,3.50203431791769,0.000461720142910004,0.00793052219656298,"Up"
"EPHX3",739.289796498233,1.83220651380527,0.523274313129758,3.50142643701857,0.000462774709614255,0.00794131628763468,"Up"
"TBC1D7",6300.40849169141,-0.626107571986954,0.178945429606255,-3.49887434043227,0.000467226720238885,0.00798096898109244,"Down"
"KLHDC8A",80.3400686671376,1.55217428503244,0.443558870037297,3.49936477406466,0.00046636809275545,0.00798096898109244,"Up"
"SLC4A11",376.213713271687,1.08549116081215,0.310213277446283,3.4991769847766,0.00046669669108602,0.00798096898109244,"Up"
"TBX5",28.1221072054663,1.36683613699514,0.390597860641182,3.49934363376038,0.000466405073796525,0.00798096898109244,"Up"
"REM2",15.1725529756454,0.785254553292933,0.224421068421646,3.49902332617713,0.000466965727366797,0.00798096898109244,"Up"
"NT5C1A",8.00447127505435,-1.64749839000393,0.470971816765789,-3.49808275433011,0.000468615702821925,0.00799736468662032,"Down"
"DUOX1",1743.64834111013,1.56925148471231,0.448658827608388,3.49764985808333,0.00046937692688769,0.00800302690711711,"Up"
"GLA",2914.71252107724,-0.639988828015086,0.183145604750477,-3.49442635485042,0.000475081660524817,0.00807215605916657,"Down"
"ASPRV1",3842.09889437923,1.86731080272009,0.534371274992878,3.49440714743691,0.000475115845493532,0.00807215605916657,"Up"
"ART3",118.738974008464,1.41037904027297,0.403639216579462,3.49415760991926,0.000475560175951221,0.00807215605916657,"Up"
"ASPG",85.5529632179552,1.67920038038859,0.480562046995777,3.49424260797554,0.0004754087835548,0.00807215605916657,"Up"
"CYP21A2",1.83576772046929,1.65224150522734,0.472902873833833,3.49382842999576,0.000476146911876246,0.0080741345311426,"Up"
"BRINP2",5.09954110456879,2.20088118287044,0.630207783954096,3.49231037589143,0.00047886146513755,0.00811278387663943,"Up"
"BDNF",125.887737668372,1.49734736964232,0.428989676071068,3.49040420589112,0.000482290482536402,0.00815604848688601,"Up"
"JPH4",75.6211256318397,1.02261311245515,0.293196467454612,3.4878084355278,0.000486996862097823,0.00822817182416594,"Up"
"SUSD2",656.338726430476,0.916888728735877,0.263038294435341,3.48576138202289,0.000490738535028174,0.00828387983585602,"Up"
"PAOX",11.2901247066588,0.741681477456366,0.212799265995346,3.4853573107371,0.000491480270992033,0.00828889260652265,"Up"
"SRGN",2067.33256003672,0.744511975332247,0.213662722065372,3.48451975213746,0.000493021071235585,0.00830736047336922,"Up"
"ADRA2A",195.295748676115,1.12883747788123,0.324127578849006,3.48269493725213,0.00049639367121636,0.0083490906649712,"Up"
"AGPS",2896.78304840419,-0.501238528307402,0.144041840724576,-3.47981201702238,0.000501765716133411,0.00841665696297233,"Down"
"RFPL4B",2.00253588154914,3.01924308395739,0.868093633335391,3.47801546747538,0.000505140775497069,0.00846565062244908,"Up"
"SUSD3",90.8632916260623,0.995101208971193,0.286194363794409,3.47701190120584,0.0005070353108364,0.00848976644451676,"Up"
"PPP1R32",59.4238768576139,0.855694335557284,0.24616453780163,3.47610725411164,0.000508748781074953,0.00851080994983199,"Up"
"SLC7A10",5.56612842993323,1.97991787310824,0.569872746555659,3.47431577501287,0.000512157919039281,0.00855248654051616,"Up"
"DCC",8.51380270336443,1.36990098179671,0.394641379453164,3.47125530448662,0.000518031222297221,0.00862737252790976,"Up"
"TMEM97",2327.28022388892,-0.504820983304151,0.145440752216404,-3.47097340746024,0.000518575352399219,0.00862872345295701,"Down"
"FBXL7",1685.01984353417,-0.925950868641968,0.266874880468072,-3.46960668241965,0.000521221025952902,0.0086650089559842,"Down"
"LAMP3",275.669743497926,0.856154721511157,0.24692967937006,3.46720055562088,0.000525909340152097,0.00873515727546745,"Up"
"TESK2",615.916369750324,-0.689663971145528,0.199008235941693,-3.46550467060866,0.000529237334294406,0.00877479267073892,"Down"
"SP9",5.41690245776716,1.62316190861436,0.46841143907953,3.46524822665309,0.000529742283143425,0.00877535750103189,"Up"
"PTPDC1",548.644708622757,-0.561193774692028,0.162169394451814,-3.46054060687005,0.000539091921195823,0.00889859791267082,"Down"
"EFS",704.057672934799,1.36009150596969,0.393153543984394,3.45944104226025,0.000541297765893046,0.00892710191609097,"Up"
"PRKDC",13696.3637908258,-0.546276603469009,0.157954189866657,-3.45844959180994,0.000543293928648848,0.00895210049009719,"Down"
"CHST1",340.548072814321,1.0839477508412,0.313670617425541,3.45568787965455,0.000548890511007609,0.00902835265943319,"Up"
"WDHD1",854.734403717191,-0.551434640658845,0.15963495492689,-3.45434770794022,0.000551625667131332,0.00905735324463392,"Down"
"CRYBA4",2.41206000849458,1.11279775563787,0.322140684171994,3.45438440505619,0.000551550603237481,0.00905735324463392,"Up"
"UNC5C",120.812121182423,1.18591509123551,0.343562807173365,3.45181453426968,0.000556830331223879,0.00912672827852964,"Up"
"MAD2L1",1067.4968573938,-0.638556564334572,0.185067500338763,-3.45039816913128,0.000559760298167844,0.00916668973344108,"Down"
"SAXO1",6.39538626026544,0.937108482525931,0.271703905607663,3.44900630129,0.00056265357197496,0.0092059806561241,"Up"
"DOCK8",896.144956581956,0.780142617355558,0.226324023463926,3.44701638569052,0.000566814203351551,0.00926511082352434,"Up"
"SLIT3",597.660252462621,0.915580789776472,0.265631879932863,3.44680310965642,0.000567261829235956,0.00926511082352434,"Up"
"MYLK3",68.9351146118041,-1.3710650575758,0.397961579439788,-3.4452196604151,0.000570595497776085,0.00931139903376105,"Down"
"CAPN8",9.98375629720858,1.27649879355459,0.370568282042687,3.44470602426666,0.000571680779282905,0.00932094750893807,"Up"
"TMEM125",51.7972320454519,1.83182816376915,0.532066142218304,3.44285798027262,0.000575601502031128,0.00937666922364694,"Up"
"UBA7",2172.63448725392,0.929662836238074,0.27016192305054,3.4411319912916,0.00057928587642499,0.00942844680616254,"Up"
"THOC2",2419.54380991119,-0.501732520110064,0.145845248014053,-3.44017050224166,0.000581347825607096,0.00945143005783114,"Down"
"MLKL",355.996659421681,0.642985166145502,0.186933069125126,3.43965446646099,0.000582457299489358,0.00945143005783114,"Up"
"SMCO4",281.358885230077,0.612393863172048,0.178039950772919,3.43964295942277,0.000582482062007881,0.00945143005783114,"Up"
"DSCAML1",5.18317149419487,1.25396747202289,0.364575308742643,3.43952934264147,0.000582726611743292,0.00945143005783114,"Up"
"ISLR",2081.40501197092,0.831555319521741,0.241826415190829,3.43864552127421,0.000584632222923085,0.00946091550702395,"Up"
"NCCRP1",3163.62806427562,1.80630865225807,0.525249812974891,3.43895153817869,0.00058397176286601,0.00946091550702395,"Up"
"SIX4",71.8890345222352,-1.00814372071783,0.293204030630848,-3.43836924256718,0.000585229097867,0.00946091550702395,"Down"
"ROM1",182.998846955422,0.550076485047758,0.160063439353815,3.43661542741084,0.000589031306208177,0.00951229412694592,"Up"
"CD160",18.0671830598418,0.79664984399347,0.231926374486876,3.43492561273384,0.000592716505267074,0.00955524635999757,"Up"
"SDC4",4695.91409491567,0.602764655112888,0.17550497606401,3.43445905997017,0.000593737751973216,0.00955832141655,"Up"
"LAMA2",317.190399099716,0.817227371402657,0.237971757544158,3.43413596569758,0.000594445939138305,0.00955832141655,"Up"
"ATP6V1C1",6213.84300858003,-0.584820784202887,0.170388710871918,-3.43227424639946,0.000598541965192663,0.00960760384438456,"Down"
"DAPK2",165.632693100662,0.764186616974706,0.222680699401146,3.43175955091675,0.000599678989053195,0.00961757111875675,"Up"
"BCL3",2044.02180970778,0.682179531118332,0.198854412555388,3.43054761698246,0.000602364240853125,0.00965233017415205,"Up"
"PRSS3",255.945490966365,2.0068883629449,0.585295046496236,3.4288490479439,0.000606146555069709,0.00970459381467276,"Up"
"TOR4A",434.593299304524,0.951259962847435,0.277484999729968,3.42814913877559,0.000607711509048991,0.00971296027670411,"Up"
"CD79B",146.725151709853,1.05438937594401,0.307559792315031,3.4282419298294,0.000607503817954798,0.00971296027670411,"Up"
"UGT2B17",1.5010178063295,2.66147700018787,0.776662452457496,3.42681301480005,0.000610709445873163,0.00975251176803108,"Up"
"HK3",210.751626756582,0.824726873218157,0.240826618910233,3.42456692266884,0.000615780162619127,0.00981666305437985,"Up"
"MYCL",233.029251833657,1.09052539935562,0.318428971093387,3.42470534515466,0.000615466534449873,0.00981666305437985,"Up"
"ADAMTS6",44.3233008290581,0.929484500503354,0.271495801960072,3.42356859219521,0.000618046519052158,0.00982767720750344,"Up"
"UPB1",9.39795973337192,1.01344387236175,0.296019986906443,3.42356569552192,0.000618053106202728,0.00982767720750344,"Up"
"JAKMIP2",23.529031481714,1.10097016649747,0.32166224490592,3.42275223136456,0.000619905543378254,0.00984872950246986,"Up"
"NLRP6",18.3661167817465,0.845153349591139,0.247246459723013,3.41826269438986,0.000630222479549643,0.00999973532069773,"Up"
"C2orf50",13.3509363936093,0.988948271601271,0.289342262716314,3.41791849665213,0.000631020000919754,0.00999973532069773,"Up"
"SP7",1.90324615078215,1.15942049230609,0.339217031796417,3.41793124645322,0.000630990442330102,0.00999973532069773,"Up"
"MMP12",53.8607420341432,1.45390482029478,0.4255415680842,3.41659882215572,0.000634086453680678,0.0100312692281775,"Up"
"LYNX1-SLURP2",4.51631207472406,1.3007397775186,0.380892166454472,3.41498169843321,0.000637862972465221,0.0100739104702219,"Up"
"EBI3",107.965533303311,0.936852285227339,0.274422091490375,3.41390986468813,0.000640377576628952,0.0101050605572033,"Up"
"FCER1A",70.4323708913872,1.2097403377943,0.354447848338346,3.41302773726957,0.000642454029061156,0.0101292498185987,"Up"
"FAIM2",47.960073333096,0.988370321358651,0.289629583680545,3.41253234147794,0.000643622892643665,0.0101391007838608,"Up"
"CHAC1",1287.0535228537,-1.18577055932092,0.347536148587659,-3.41193445383951,0.000645036215074519,0.0101527828582168,"Down"
"KNL1",546.080978046404,-0.610521983044427,0.179031250832895,-3.41014197356124,0.000649290704639154,0.0102025139727279,"Down"
"TICRR",503.542762335805,-0.526730130010987,0.154520260664647,-3.40880948391707,0.000652470292055894,0.0102329704471493,"Down"
"GCK",24.3257295697288,1.12727139040548,0.330732291952869,3.40841042085519,0.000653425350510179,0.0102329704471493,"Up"
"VWA5B1",1.41824377595509,1.74706695071771,0.512659694632504,3.4078492399721,0.000654770597456577,0.0102454280891694,"Up"
"SYK",937.583851761785,0.802685719967061,0.235619584621944,3.40670204157682,0.000657528646755402,0.0102713360108413,"Up"
"ZC3H13",13192.3752949498,-0.686491161558708,0.201801898984532,-3.40180724271246,0.000669418351141853,0.0104134226977292,"Down"
"TRPM7",2259.33005274455,-0.683298844661875,0.200839430705166,-3.40221460627901,0.000668421271244146,0.0104134226977292,"Down"
"TSHZ2",103.956984576937,0.809773311372985,0.23803980030208,3.40183998787327,0.000669338151651365,0.0104134226977292,"Up"
"AJUBA",756.432549136443,0.796805090094196,0.23434101549285,3.40019474789084,0.000673378746049301,0.0104575719261456,"Up"
"OSR2",90.9766017964982,0.858837314310311,0.252575417125958,3.40032028485976,0.000673069638697711,0.0104575719261456,"Up"
"ENHO",62.2206490997182,1.16473751316977,0.342747392724041,3.39823887181992,0.000678211741055852,0.010515103166653,"Up"
"SYNPR",163.325077759341,2.1124053132037,0.622727285790031,3.39218364347688,0.000693379504584386,0.0107413303802449,"Up"
"MYH3",102.243209128447,0.806065511077596,0.237710106317059,3.39096020596811,0.00069648213119933,0.0107804327217863,"Up"
"ALOXE3",309.804287078154,1.95401011079867,0.576633817542589,3.38864986990527,0.000702376339103728,0.0108536363644586,"Up"
"TNNC2",14.0783508979345,0.688199022676602,0.203236185798361,3.38620319985434,0.00070866888166328,0.0109418005622841,"Up"
"SYTL1",591.407885985705,1.18036660158466,0.348680227155597,3.38524100208849,0.000711157859168889,0.0109711406154565,"Up"
"GPR183",148.952713601316,0.806246692982576,0.238533280436049,3.38001762902318,0.000724811806044378,0.0111540815998704,"Up"
"FOXI1",2.12703916259654,2.85816324882038,0.845571676974723,3.380154901884,0.000724449878881738,0.0111540815998704,"Up"
"FNIP2",2689.30155452558,-0.573876678342719,0.169967974764043,-3.37638122204728,0.000734460765523174,0.0112746382424134,"Down"
"CD40",685.2585065366,0.845430954929939,0.250391711314864,3.37643347094194,0.00073432128578026,0.0112746382424134,"Up"
"ELAVL3",6.09169255262586,1.38849838978345,0.411387381821033,3.37516037472313,0.000737726861810994,0.0113154549767158,"Up"
"MITF",14223.9025055585,-0.591142204666178,0.175159201317688,-3.3748852485004,0.000738464758962481,0.0113174582631783,"Down"
"MS4A4A",355.174105781048,0.749765084529831,0.222253357414002,3.37347022899279,0.000742270727124821,0.0113664398280182,"Up"
"GADD45B",1154.47464326584,0.677501854435975,0.200891659718084,3.37247377709324,0.000744961799802629,0.0113706504345042,"Up"
"MUSK",4.43270039750236,1.90018210850656,0.563373187067286,3.37286571694725,0.000743902226272692,0.0113706504345042,"Up"
"MTMR11",555.986640821756,0.590169275119444,0.175176196559978,3.36900381849185,0.000754403837048179,0.0115049671908591,"Up"
"FAM131B",37.3277720572127,1.02940007924922,0.305721262070696,3.36711968371757,0.000759577154657035,0.0115706283662641,"Up"
"SLITRK5",94.1582903050041,1.58860194801177,0.471817579533427,3.36698337858185,0.000759952686002811,0.0115706283662641,"Up"
"C1orf194",4.07444199458494,1.0093789131735,0.299807320724575,3.36675872601786,0.00076057199767512,0.0115706283662641,"Up"
"MGAT5B",2814.689129793,-1.21379010090451,0.360696811841382,-3.36512567080376,0.000765088032047505,0.0116108962257633,"Down"
"TRANK1",776.026639606947,0.841123610927196,0.249944910509862,3.36523600025058,0.000764782145655651,0.0116108962257633,"Up"
"ADORA2A",3.60149659874741,0.975435726649296,0.289898326338646,3.36475114902814,0.000766127234351567,0.011617206785497,"Up"
"FOLR2",703.749569114557,0.713412521452978,0.212080671511029,3.36387336182061,0.000768568007141748,0.011644742586255,"Up"
"PTN",264.023972785633,1.09201797760327,0.324679331617087,3.36337386234104,0.00076996013499863,0.011656358306933,"Up"
"NTM",322.29665671866,1.02415178288783,0.304575113671176,3.36255897779463,0.000772236281321545,0.0116813273853152,"Up"
"ALK",282.51536102326,1.02080026177984,0.3038857315145,3.3591582490313,0.00078180283791889,0.0117867381900267,"Up"
"MYO3A",6.874191425158,2.24915038425104,0.669642004039587,3.35873551940161,0.000782999671563265,0.0117867381900267,"Up"
"BEND4",2.79253140004267,1.77941075971099,0.52977394714749,3.35881137472319,0.000782784784574356,0.0117867381900267,"Up"
"TTBK1",12.6291578027817,0.943159933091714,0.28076169047899,3.35928997821123,0.000781430232963028,0.0117867381900267,"Up"
"HSF5",2.10237482676364,1.07791154355603,0.321078396786007,3.35715997820444,0.000787475347008549,0.0118445444445935,"Up"
"FIBCD1",96.9831503117763,-1.60858943946894,0.479290249608018,-3.35619061890892,0.000790240814934745,0.0118765546992935,"Down"
"ANKRD65",172.518004743954,1.03207897673672,0.307601481408495,3.35524709442513,0.000792941233593796,0.0119053404317449,"Up"
"DLEU7",12.237866921566,0.828996389414078,0.247095819234183,3.35495918944871,0.000793766937215773,0.0119053404317449,"Up"
"ELANE",3.34424518559368,1.57073844199318,0.46834601645087,3.35379908618898,0.000797102174475781,0.0119411544401372,"Up"
"EDIL3",604.901129288235,1.28670071650108,0.383726738783517,3.35316929067845,0.000798918246419351,0.0119573742316063,"Up"
"TTK",488.216699749885,-0.605147634123293,0.180480599605557,-3.35297885449103,0.000799468141907142,0.0119573742316063,"Down"
"ANKUB1",3.80119025597294,-1.50519624036385,0.449234733673423,-3.35057850058868,0.000806429484921108,0.0120518202734481,"Down"
"G0S2",220.612913602791,1.0924615149334,0.326212686390319,3.34892406246351,0.000811260273483357,0.0121046008459855,"Up"
"TRPV6",35.9169727790176,1.51206918207754,0.45178143477771,3.34690420119083,0.000817194460140082,0.0121833887673365,"Up"
"PACSIN1",37.5300573543382,1.04861257592594,0.313347399254731,3.34648565272913,0.000818429147683176,0.0121920428427048,"Up"
"STK31",12.3763731866636,1.53444707678393,0.458948829313461,3.34339468537113,0.000827601004168077,0.0123188277265785,"Up"
