"","gene_id","gene_symbol","log2.fc.","pval","qval","fc","up.down","significant"
"2123","ENSG00000100445","SDR39U1",0.099,0.450593482999966,0.999184980162191,1.071,"stable","no"
"2124","ENSG00000100461","RBM23",0.287,0.00832891235988963,0.457929389980032,1.2201,"up","yes"
"2125","ENSG00000100462","PRMT5",0.1389,0.143949302618121,0.999184980162191,1.101,"stable","no"
"2126","ENSG00000100473","COCH",0.0523,0.859601807542342,0.999184980162191,1.0369,"stable","no"
"2127","ENSG00000100478","AP4S1",0.2602,0.484091884008683,0.999184980162191,1.1976,"stable","no"
"2128","ENSG00000100479","POLE2",0.0788,0.787569148867691,0.999184980162191,1.0561,"stable","no"
"2129","ENSG00000100483","VCPKMT",-0.1234,0.601212916027557,0.999184980162191,0.918,"stable","no"
"2130","ENSG00000100485","SOS2",0.1301,0.397681471119123,0.999184980162191,1.0944,"stable","no"
"2131","ENSG00000100490","CDKL1",-0.139,0.599621579761354,0.999184980162191,0.9081,"stable","no"
"2132","ENSG00000100503","NIN",0.0404,0.705024447628684,0.999184980162191,1.0284,"stable","no"
"2133","ENSG00000100504","PYGL",0.1057,0.154864063832618,0.999184980162191,1.076,"stable","no"
"2134","ENSG00000100505","TRIM9",0.0596,0.783856050495553,0.999184980162191,1.0421,"stable","no"
"2135","ENSG00000100519","PSMC6",0.0605,0.567521384212762,0.999184980162191,1.0428,"stable","no"
"2136","ENSG00000100522","GNPNAT1",-0.0167,0.883882568497778,0.999184980162191,0.9885,"stable","no"
"2137","ENSG00000100523","DDHD1",-0.0708,0.603013697670017,0.999184980162191,0.9521,"stable","no"
"2138","ENSG00000100526","CDKN3",-0.0481,0.76134164356935,0.999184980162191,0.9672,"stable","no"
"2139","ENSG00000100528","CNIH1",-0.0038,0.969252347403522,0.999184980162191,0.9974,"stable","no"
"2140","ENSG00000100532","CGRRF1",0.0544,0.801127755541921,0.999184980162191,1.0384,"stable","no"
"2141","ENSG00000100554","ATP6V1D",0.1133,0.347324267886669,0.999184980162191,1.0817,"stable","no"
"2142","ENSG00000100558","PLEK2",0.1939,0.620821665623477,0.999184980162191,1.1439,"stable","no"
"2143","ENSG00000100564","PIGH",-0.0074,0.961263926476567,0.999184980162191,0.9949,"stable","no"
"2144","ENSG00000100567","PSMA3",0.1762,0.115690523703496,0.999184980162191,1.1299,"stable","no"
"2145","ENSG00000100568","VTI1B",0.0011,0.991570181693048,0.999184980162191,1.0008,"stable","no"
"2146","ENSG00000100575","TIMM9",-0.0539,0.714221007505522,0.999184980162191,0.9633,"stable","no"
"2147","ENSG00000100577","GSTZ1",0.1963,0.375130454860138,0.999184980162191,1.1458,"stable","no"
"2148","ENSG00000100578","KIAA0586",0.1877,0.207680723993132,0.999184980162191,1.1389,"stable","no"
"2149","ENSG00000100580","TMED8",0.0038,0.974128409741621,0.999184980162191,1.0026,"stable","no"
"2150","ENSG00000100583","SAMD15",0.7373,0.158170223535988,0.999184980162191,1.667,"stable","no"
"2151","ENSG00000100591","AHSA1",-0.0323,0.697940970456412,0.999184980162191,0.9779,"stable","no"
"2152","ENSG00000100592","DAAM1",-0.3138,0.136835322648601,0.999184980162191,0.8045,"stable","no"
"2153","ENSG00000100593","ISM2",0.4727,0.556498515696638,0.999184980162191,1.3877,"stable","no"
"2154","ENSG00000100596","SPTLC2",-0.2372,0.0354647179861256,0.914506494735065,0.8484,"stable","no"
"2155","ENSG00000100599","RIN3",0.1051,0.392266956439126,0.999184980162191,1.0755,"stable","no"
"2156","ENSG00000100600","LGMN",-0.1235,0.338386397031756,0.999184980162191,0.918,"stable","no"
"2157","ENSG00000100601","ALKBH1",0.0393,0.837878647600067,0.999184980162191,1.0276,"stable","no"
"2158","ENSG00000100603","SNW1",-0.0063,0.943552407280685,0.999184980162191,0.9956,"stable","no"
"2159","ENSG00000100604","CHGA",-0.1722,0.967369886294115,0.999184980162191,0.8875,"stable","no"
"2160","ENSG00000100605","ITPK1",0.0761,0.48050038172349,0.999184980162191,1.0542,"stable","no"
"2161","ENSG00000100612","DHRS7",-0.112,0.287735906640647,0.999184980162191,0.9253,"stable","no"
"2162","ENSG00000100614","PPM1A",0.0027,0.981952057368945,0.999184980162191,1.0018,"stable","no"
"2163","ENSG00000100625","SIX4",-0.5103,0.00612162570519527,0.389160491258842,0.7021,"down","yes"
"2164","ENSG00000100626","GALNT16",1.0747,0.750666417496875,0.999184980162191,2.1062,"stable","no"
"2165","ENSG00000100628","ASB2",0.581,0.618830113156094,0.999184980162191,1.4959,"stable","no"
"2166","ENSG00000100629","CEP128",0.1866,0.363595277233658,0.999184980162191,1.1381,"stable","no"
"2167","ENSG00000100632","ERH",0.1893,0.0348771474206857,0.912373117194268,1.1402,"stable","no"
"2168","ENSG00000100644","HIF1A",-0.1005,0.148269981442264,0.999184980162191,0.9327,"stable","no"
"2169","ENSG00000100647","SUSD6",-0.1534,0.326945249057374,0.999184980162191,0.8991,"stable","no"
"2170","ENSG00000100650","SRSF5",-0.0176,0.818434270194833,0.999184980162191,0.9879,"stable","no"
"2171","ENSG00000100664","EIF5",0.3596,5.32160726007359e-06,0.0021965126777811,1.283,"up","yes"
"2172","ENSG00000100697","DICER1",-0.0555,0.615170903302584,0.999184980162191,0.9623,"stable","no"
"2173","ENSG00000100711","ZFYVE21",-0.1317,0.46066861085911,0.999184980162191,0.9127,"stable","no"
"2174","ENSG00000100714","MTHFD1",0.0836,0.319317444460566,0.999184980162191,1.0597,"stable","no"
"2175","ENSG00000100722","ZC3H14",0.112,0.300594534713903,0.999184980162191,1.0808,"stable","no"
"2176","ENSG00000100726","TELO2",-0.072,0.536099299876239,0.999184980162191,0.9513,"stable","no"
"2177","ENSG00000100731","PCNX1",0.0064,0.949049573243676,0.999184980162191,1.0045,"stable","no"
"2178","ENSG00000100739","BDKRB1",2.5289,0.543297302819042,0.999184980162191,5.7712,"stable","no"
"2179","ENSG00000100744","GSKIP",-0.0116,0.933906189244976,0.999184980162191,0.992,"stable","no"
"2180","ENSG00000100749","VRK1",0.2818,0.0555133508561135,0.999184980162191,1.2158,"stable","no"
"2181","ENSG00000100764","PSMC1",0.0932,0.275798487366053,0.999184980162191,1.0667,"stable","no"
"2182","ENSG00000100767","PAPLN",-0.2935,0.0246638182243708,0.794504527370204,0.8159,"down","yes"
"2183","ENSG00000100784","RPS6KA5",-0.1288,0.512408595119422,0.999184980162191,0.9146,"stable","no"
"2184","ENSG00000100796","PPP4R3A",0.0809,0.402462210665614,0.999184980162191,1.0577,"stable","no"
"2185","ENSG00000100802","C14orf93",-0.3325,0.122551646627473,0.999184980162191,0.7941,"stable","no"
"2186","ENSG00000100804","PSMB5",0.1581,0.0514583754882807,0.999184980162191,1.1158,"stable","no"
"2187","ENSG00000100811","YY1",0.0392,0.632062357194112,0.999184980162191,1.0275,"stable","no"
"2188","ENSG00000100813","ACIN1",0.1407,0.081738103912749,0.999184980162191,1.1025,"stable","no"
"2189","ENSG00000100814","CCNB1IP1",-0.2971,0.00445051580559523,0.325001769598339,0.8139,"down","yes"
"2190","ENSG00000100815","TRIP11",0.0776,0.514194716980919,0.999184980162191,1.0553,"stable","no"
"2191","ENSG00000100823","APEX1",0.0477,0.586213259587798,0.999184980162191,1.0336,"stable","no"
"2192","ENSG00000100836","PABPN1",-0.0129,0.922276453509127,0.999184980162191,0.9911,"stable","no"
"2193","ENSG00000100852","ARHGAP5",0.0539,0.572864882730326,0.999184980162191,1.0381,"stable","no"
"2194","ENSG00000100865","CINP",-0.0362,0.774853207260809,0.999184980162191,0.9752,"stable","no"
"2195","ENSG00000100867","DHRS2",0.163,0.348611220534394,0.999184980162191,1.1196,"stable","no"
"2196","ENSG00000100883","SRP54",-0.0562,0.555691839988108,0.999184980162191,0.9618,"stable","no"
"2197","ENSG00000100888","CHD8",0.1145,0.215969938069811,0.999184980162191,1.0826,"stable","no"
"2198","ENSG00000100889","PCK2",0.1912,0.0452740365808458,0.993482683826489,1.1417,"stable","no"
"2199","ENSG00000100890","PRORP",0.415,0.255599865399108,0.999184980162191,1.3333,"stable","no"
"2200","ENSG00000100897","DCAF11",0.1999,0.149141029191106,0.999184980162191,1.1486,"stable","no"
"2201","ENSG00000100902","PSMA6",-0.0339,0.893373529516621,0.999184980162191,0.9767,"stable","no"
"2202","ENSG00000100906","NFKBIA",-0.0171,0.82518457008394,0.999184980162191,0.9882,"stable","no"
"2203","ENSG00000100908","EMC9",0.0508,0.76699687959125,0.999184980162191,1.0358,"stable","no"
"2204","ENSG00000100911","PSME2",-0.0149,0.871825808238596,0.999184980162191,0.9897,"stable","no"
"2205","ENSG00000100916","BRMS1L",0.4694,0.0541219889869,0.999184980162191,1.3845,"stable","no"
"2206","ENSG00000100918","REC8",0.295,0.352309113697165,0.999184980162191,1.2269,"stable","no"
"2207","ENSG00000100926","TM9SF1",0.2501,0.34741149990943,0.999184980162191,1.1893,"stable","no"
"2208","ENSG00000100934","SEC23A",-0.0436,0.665072518520513,0.999184980162191,0.9703,"stable","no"
"2209","ENSG00000100938","GMPR2",-0.0412,0.665253211861071,0.999184980162191,0.9718,"stable","no"
"2210","ENSG00000100941","PNN",-0.074,0.412283339902248,0.999184980162191,0.95,"stable","no"
"2211","ENSG00000100949","RABGGTA",0.1791,0.217597509131555,0.999184980162191,1.1322,"stable","no"
"2212","ENSG00000100968","NFATC4",0.1003,0.447808253359498,0.999184980162191,1.072,"stable","no"
"2213","ENSG00000100979","PLTP",-0.1558,0.0785030206028834,0.999184980162191,0.8976,"stable","no"
"2214","ENSG00000100982","PCIF1",0.066,0.52666377149137,0.999184980162191,1.0468,"stable","no"
"2215","ENSG00000100983","GSS",0.0595,0.480258837308636,0.999184980162191,1.0421,"stable","no"
"2216","ENSG00000100985","MMP9",-0.4333,1.23474063212459e-05,0.00434140903739608,0.7406,"down","yes"
"2217","ENSG00000100991","TRPC4AP",0.0081,0.916192374669346,0.999184980162191,1.0056,"stable","no"
"2218","ENSG00000100994","PYGB",0.078,0.195122566783576,0.999184980162191,1.0556,"stable","no"
"2219","ENSG00000100997","ABHD12",-0.1001,0.274079024867058,0.999184980162191,0.9329,"stable","no"
"2220","ENSG00000101000","PROCR",-0.1756,0.0577168746822493,0.999184980162191,0.8854,"stable","no"
"2221","ENSG00000101003","GINS1",0.0566,0.717649098208369,0.999184980162191,1.04,"stable","no"
"2222","ENSG00000101004","NINL",-0.0503,0.855771459508089,0.999184980162191,0.9657,"stable","no"
"2223","ENSG00000101017","CD40",-0.3914,0.0117616664087189,0.542026309579795,0.7624,"down","yes"
"2224","ENSG00000101019","UQCC1",-0.131,0.210700546537689,0.999184980162191,0.9132,"stable","no"
"2225","ENSG00000101040","ZMYND8",0.0967,0.270193588271478,0.999184980162191,1.0693,"stable","no"
"2226","ENSG00000101049","SGK2",-0.0541,0.96419201815521,0.999184980162191,0.9632,"stable","no"
"2227","ENSG00000101052","IFT52",0.0239,0.868415941143073,0.999184980162191,1.0167,"stable","no"
"2228","ENSG00000101057","MYBL2",0.2318,0.0208953475789266,0.729222441040656,1.1743,"stable","no"
"2229","ENSG00000101074","R3HDML",2.3477,0.560713805234338,0.999184980162191,5.0902,"stable","no"
"2230","ENSG00000101076","HNF4A",2.5289,0.543297302819042,0.999184980162191,5.7712,"stable","no"
"2231","ENSG00000101079","NDRG3",-0.0823,0.375606762503835,0.999184980162191,0.9446,"stable","no"
"2232","ENSG00000101082","SLA2",-3.5441,0.239942345921821,0.999184980162191,0.0857,"stable","no"
"2233","ENSG00000101084","RAB5IF",0.0453,0.700558356006172,0.999184980162191,1.0319,"stable","no"
"2234","ENSG00000101096","NFATC2",0.348,0.00333913112106545,0.272015084272624,1.2728,"up","yes"
"2235","ENSG00000101104","PABPC1L",0.0977,0.161961191809268,0.999184980162191,1.07,"stable","no"
"2236","ENSG00000101109","STK4",-0.088,0.302814666104302,0.999184980162191,0.9408,"stable","no"
"2237","ENSG00000101115","SALL4",-0.3012,0.419329213692583,0.999184980162191,0.8116,"stable","no"
"2238","ENSG00000101126","ADNP",0.0503,0.511435340150118,0.999184980162191,1.0355,"stable","no"
"2239","ENSG00000101132","PFDN4",0.0351,0.780899523420263,0.999184980162191,1.0246,"stable","no"
"2240","ENSG00000101134","DOK5",0.0442,0.961148756784161,0.999184980162191,1.0311,"stable","no"
"2241","ENSG00000101138","CSTF1",0.0061,0.954454996288975,0.999184980162191,1.0043,"stable","no"
"2242","ENSG00000101144","BMP7",-0.0899,0.812900250210472,0.999184980162191,0.9396,"stable","no"
"2243","ENSG00000101146","RAE1",0.1186,0.198378596807828,0.999184980162191,1.0857,"stable","no"
"2244","ENSG00000101150","TPD52L2",-0.0608,0.426030049281818,0.999184980162191,0.9587,"stable","no"
"2245","ENSG00000101152","DNAJC5",0.0328,0.691851099712534,0.999184980162191,1.023,"stable","no"
"2246","ENSG00000101158","NELFCD",0.0895,0.283816859975515,0.999184980162191,1.064,"stable","no"
"2247","ENSG00000101160","CTSZ",0.2575,0.000146888238101073,0.0294604015571729,1.1954,"stable","no"
"2248","ENSG00000101161","PRPF6",0.1305,0.105306252996531,0.999184980162191,1.0947,"stable","no"
"2249","ENSG00000101162","TUBB1",1.2766,0.465960734645006,0.999184980162191,2.4226,"stable","no"
"2250","ENSG00000101166","PRELID3B",0.1187,0.134652053159417,0.999184980162191,1.0858,"stable","no"
"2251","ENSG00000101181","MTG2",-0.0579,0.587507763429772,0.999184980162191,0.9607,"stable","no"
"2252","ENSG00000101182","PSMA7",0.0823,0.271968855379419,0.999184980162191,1.0587,"stable","no"
"2253","ENSG00000101187","SLCO4A1",0.1217,0.111144835998493,0.999184980162191,1.088,"stable","no"
"2254","ENSG00000101188","NTSR1",0.4461,0.00344931573770975,0.27678826292101,1.3624,"up","yes"
"2255","ENSG00000101189","MRGBP",0.0502,0.594599468876108,0.999184980162191,1.0354,"stable","no"
"2256","ENSG00000101190","TCFL5",-0.2162,0.0443085798970872,0.989715519204867,0.8608,"stable","no"
"2257","ENSG00000101191","DIDO1",0.1164,0.169665857817122,0.999184980162191,1.0841,"stable","no"
"2258","ENSG00000101193","GID8",0.0466,0.609668954478372,0.999184980162191,1.0328,"stable","no"
"2259","ENSG00000101194","SLC17A9",-0.221,0.034457764803873,0.909805998656647,0.8579,"stable","no"
"2260","ENSG00000101197","BIRC7",-2.5607,0.548911804470276,0.999184980162191,0.1695,"stable","no"
"2261","ENSG00000101198","NKAIN4",-3.8693,0.160081787816909,0.999184980162191,0.0684,"stable","no"
"2262","ENSG00000101199","ARFGAP1",-0.2093,0.0284821871087269,0.850285837375832,0.8649,"stable","no"
"2263","ENSG00000101203","COL20A1",-1.1502,0.743505551111682,0.999184980162191,0.4506,"stable","no"
"2264","ENSG00000101204","CHRNA4",-2.1575,0.423049331053589,0.999184980162191,0.2241,"stable","no"
"2265","ENSG00000101210","EEF1A2",-0.4299,2.73109627165817e-05,0.00801872389864172,0.7423,"down","yes"
"2266","ENSG00000101213","PTK6",-0.1581,0.769367734940026,0.999184980162191,0.8962,"stable","no"
"2267","ENSG00000101216","GMEB2",-0.0521,0.690842644291621,0.999184980162191,0.9646,"stable","no"
"2268","ENSG00000101220","ADISSP",-0.0166,0.879336810206663,0.999184980162191,0.9886,"stable","no"
"2269","ENSG00000101222","SPEF1",1.19,0.150714371342866,0.999184980162191,2.2815,"stable","no"
"2270","ENSG00000101224","CDC25B",0.0383,0.569366906277277,0.999184980162191,1.0269,"stable","no"
"2271","ENSG00000101230","ISM1",0.1498,0.859780635951747,0.999184980162191,1.1094,"stable","no"
"2272","ENSG00000101236","RNF24",-0.008,0.933804209904774,0.999184980162191,0.9945,"stable","no"
"2273","ENSG00000101246","ARFRP1",-0.219,0.0368283797713024,0.920889606258682,0.8592,"stable","no"
"2274","ENSG00000101247","NDUFAF5",0.0475,0.767386194385639,0.999184980162191,1.0335,"stable","no"
"2275","ENSG00000101255","TRIB3",0.4575,4.41949640566411e-10,5.05148676967564e-07,1.3732,"up","yes"
"2276","ENSG00000101265","RASSF2",-1.0108,0.0618867648948438,0.999184980162191,0.4963,"stable","no"
"2277","ENSG00000101266","CSNK2A1",-0.0556,0.457505976328774,0.999184980162191,0.9622,"stable","no"
"2278","ENSG00000101276","SLC52A3",0.4826,0.441375927124986,0.999184980162191,1.3972,"stable","no"
"2279","ENSG00000101278","RPS10P5",0.2357,0.91153454038936,0.999184980162191,1.1775,"stable","no"
"2280","ENSG00000101280","ANGPT4",1.0747,0.750666417496875,0.999184980162191,2.1062,"stable","no"
"2281","ENSG00000101282","RSPO4",0.6748,0.730005733662705,0.999184980162191,1.5964,"stable","no"
"2282","ENSG00000101290","CDS2",0.0027,0.975347473652595,0.999184980162191,1.0019,"stable","no"
"2283","ENSG00000101294","HM13",0.1013,0.128068757674865,0.999184980162191,1.0728,"stable","no"
"2284","ENSG00000101298","SNPH",0.0672,0.577948449398508,0.999184980162191,1.0477,"stable","no"
"2285","ENSG00000101306","MYLK2",1.2881,0.382694615620149,0.999184980162191,2.4421,"stable","no"
"2286","ENSG00000101307","SIRPB1",0.102,0.577654610282113,0.999184980162191,1.0733,"stable","no"
"2287","ENSG00000101310","SEC23B",-0.0142,0.864200215649323,0.999184980162191,0.9902,"stable","no"
"2288","ENSG00000101311","FERMT1",0.2212,0.0122303648476782,0.551140491870056,1.1657,"stable","no"
"2289","ENSG00000101323","HAO1",0.3217,0.768199951357934,0.999184980162191,1.2498,"stable","no"
"2290","ENSG00000101327","PDYN",-3.1309,0.350212073307754,0.999184980162191,0.1142,"stable","no"
"2291","ENSG00000101331","CCM2L",0.3109,0.838892061208972,0.999184980162191,1.2405,"stable","no"
"2292","ENSG00000101333","PLCB4",0.1603,0.224779699514868,0.999184980162191,1.1175,"stable","no"
"2293","ENSG00000101335","MYL9",-0.2568,0.29727080803831,0.999184980162191,0.837,"stable","no"
"2294","ENSG00000101337","TM9SF4",-0.028,0.733041466231487,0.999184980162191,0.9808,"stable","no"
"2295","ENSG00000101343","CRNKL1",0.1222,0.277296583613939,0.999184980162191,1.0884,"stable","no"
"2296","ENSG00000101346","POFUT1",0.1196,0.135748109747728,0.999184980162191,1.0864,"stable","no"
"2297","ENSG00000101347","SAMHD1",0.2549,0.0312819021627037,0.87954608826531,1.1933,"stable","no"
"2298","ENSG00000101349","PAK5",0.9056,0.781642002822891,0.999184980162191,1.8733,"stable","no"
"2299","ENSG00000101350","KIF3B",0.1094,0.234680344430487,0.999184980162191,1.0788,"stable","no"
"2300","ENSG00000101353","MROH8",0.6456,0.371008508250555,0.999184980162191,1.5644,"stable","no"
"2301","ENSG00000101361","NOP56",0.1235,0.100839577547808,0.999184980162191,1.0894,"stable","no"
"2302","ENSG00000101363","MANBAL",-0.116,0.252527309087926,0.999184980162191,0.9227,"stable","no"
"2303","ENSG00000101365","IDH3B",0.0668,0.436077615801769,0.999184980162191,1.0474,"stable","no"
"2304","ENSG00000101367","MAPRE1",0.1186,0.153280888898887,0.999184980162191,1.0857,"stable","no"
"2305","ENSG00000101384","JAG1",-0.0135,0.876158437099766,0.999184980162191,0.9907,"stable","no"
"2306","ENSG00000101391","CDK5RAP1",0.0997,0.421206573136925,0.999184980162191,1.0716,"stable","no"
"2307","ENSG00000101400","SNTA1",-0.1758,0.276019315917571,0.999184980162191,0.8853,"stable","no"
"2308","ENSG00000101407","TTI1",0.0028,0.976486178912965,0.999184980162191,1.002,"stable","no"
"2309","ENSG00000101412","E2F1",-0.0627,0.569658492945189,0.999184980162191,0.9575,"stable","no"
"2310","ENSG00000101413","RPRD1B",0.0836,0.416770138052897,0.999184980162191,1.0596,"stable","no"
"2311","ENSG00000101417","PXMP4",0.0582,0.774174593961151,0.999184980162191,1.0411,"stable","no"
"2312","ENSG00000101421","CHMP4B",0.0244,0.783320735115097,0.999184980162191,1.0171,"stable","no"
"2313","ENSG00000101425","BPI",1.4233,0.631086480293171,0.999184980162191,2.6819,"stable","no"
"2314","ENSG00000101439","CST3",0.029,0.717838960638122,0.999184980162191,1.0203,"stable","no"
"2315","ENSG00000101441","CST4",0.0626,0.978498496418047,0.999184980162191,1.0444,"stable","no"
"2316","ENSG00000101442","ACTR5",0.1938,0.270587235635099,0.999184980162191,1.1438,"stable","no"
"2317","ENSG00000101443","WFDC2",0.3292,0.680744054862507,0.999184980162191,1.2563,"stable","no"
"2318","ENSG00000101444","AHCY",-0.0835,0.277671921431616,0.999184980162191,0.9438,"stable","no"
"2319","ENSG00000101445","PPP1R16B",0.5376,0.761073143844941,0.999184980162191,1.4515,"stable","no"
"2320","ENSG00000101447","FAM83D",-0.0019,0.986531813423565,0.999184980162191,0.9987,"stable","no"
"2321","ENSG00000101452","DHX35",0.0245,0.862771375572221,0.999184980162191,1.0172,"stable","no"
"2322","ENSG00000101457","DNTTIP1",0.1825,0.0456429815253703,0.993482683826489,1.1348,"stable","no"
"2323","ENSG00000101460","MAP1LC3A",-0.1136,0.395546700462287,0.999184980162191,0.9243,"stable","no"
"2324","ENSG00000101463","SYNDIG1",0.2734,0.798308163841866,0.999184980162191,1.2086,"stable","no"
"2325","ENSG00000101464","PIGU",-0.1592,0.207672496090494,0.999184980162191,0.8955,"stable","no"
"2326","ENSG00000101470","TNNC2",-0.0448,0.96483002929737,0.999184980162191,0.9694,"stable","no"
"2327","ENSG00000101473","ACOT8",-0.0277,0.81889479000392,0.999184980162191,0.981,"stable","no"
"2328","ENSG00000101474","APMAP",0.0271,0.718011007790789,0.999184980162191,1.019,"stable","no"
"2329","ENSG00000101493","ZNF516",-0.1002,0.371004773992497,0.999184980162191,0.9329,"stable","no"
"2330","ENSG00000101542","CDH20",-0.1025,0.948846573382706,0.999184980162191,0.9314,"stable","no"
"2331","ENSG00000101544","ADNP2",1e-04,0.999462011206382,0.999792621151258,1,"stable","no"
"2332","ENSG00000101546","RBFA",-0.0242,0.883399886666832,0.999184980162191,0.9834,"stable","no"
"2333","ENSG00000101557","USP14",0.1187,0.226216868274159,0.999184980162191,1.0857,"stable","no"
"2334","ENSG00000101558","VAPA",0.0895,0.229072705026807,0.999184980162191,1.064,"stable","no"
"2335","ENSG00000101574","METTL4",0.1407,0.406725091265685,0.999184980162191,1.1024,"stable","no"
"2336","ENSG00000101577","LPIN2",0.0015,0.98818517290004,0.999184980162191,1.0011,"stable","no"
"2337","ENSG00000101596","SMCHD1",-0.0547,0.611741745936845,0.999184980162191,0.9628,"stable","no"
"2338","ENSG00000101605","MYOM1",-0.9142,0.0747003936868934,0.999184980162191,0.5306,"stable","no"
"2339","ENSG00000101608","MYL12A",0.0252,0.733075401121143,0.999184980162191,1.0176,"stable","no"
"2340","ENSG00000101624","CEP76",0.1922,0.360939166661567,0.999184980162191,1.1425,"stable","no"
"2341","ENSG00000101638","ST8SIA5",0.8605,0.0272303799299278,0.832104313738568,1.8157,"up","yes"
"2342","ENSG00000101639","CEP192",0.0979,0.413433327516617,0.999184980162191,1.0702,"stable","no"
"2343","ENSG00000101654","RNMT",-0.0834,0.355074656230865,0.999184980162191,0.9438,"stable","no"
"2344","ENSG00000101665","SMAD7",0.1239,0.230400414608008,0.999184980162191,1.0897,"stable","no"
"2345","ENSG00000101670","LIPG",0.2824,0.512562484829225,0.999184980162191,1.2162,"stable","no"
"2346","ENSG00000101680","LAMA1",-0.2591,0.250302527509871,0.999184980162191,0.8356,"stable","no"
"2347","ENSG00000101695","RNF125",0.5479,0.00104944303594524,0.130925092919502,1.462,"up","yes"
"2348","ENSG00000101745","ANKRD12",-0.0305,0.817223335309684,0.999184980162191,0.9791,"stable","no"
"2349","ENSG00000101746","NOL4",0.3709,0.82124623197784,0.999184980162191,1.2931,"stable","no"
"2350","ENSG00000101751","POLI",0.0976,0.461906808520595,0.999184980162191,1.07,"stable","no"
"2351","ENSG00000101752","MIB1",-0.1202,0.195778454298563,0.999184980162191,0.92,"stable","no"
"2352","ENSG00000101773","RBBP8",0.2517,0.0541798825040085,0.999184980162191,1.1906,"stable","no"
"2353","ENSG00000101782","RIOK3",-0.0219,0.785069965425193,0.999184980162191,0.9849,"stable","no"
"2354","ENSG00000101811","CSTF2",0.1326,0.234344830243179,0.999184980162191,1.0963,"stable","no"
"2355","ENSG00000101812","H2BW2",2.1421,0.648574966743806,0.999184980162191,4.414,"stable","no"
"2356","ENSG00000101842","VSIG1",-0.3348,0.790551846695147,0.999184980162191,0.7929,"stable","no"
"2357","ENSG00000101843","PSMD10",-0.006,0.957723188121113,0.999184980162191,0.9959,"stable","no"
"2358","ENSG00000101844","ATG4A",0.0226,0.896702913304753,0.999184980162191,1.0158,"stable","no"
"2359","ENSG00000101849","TBL1X",0.0582,0.545269165911049,0.999184980162191,1.0412,"stable","no"
"2360","ENSG00000101850","GPR143",0.3598,0.551973504416966,0.999184980162191,1.2832,"stable","no"
"2361","ENSG00000101856","PGRMC1",-0.0462,0.581006007259441,0.999184980162191,0.9685,"stable","no"
"2362","ENSG00000101868","POLA1",0.2167,0.107580953761123,0.999184980162191,1.1621,"stable","no"
"2363","ENSG00000101871","MID1",-0.0948,0.371832595358387,0.999184980162191,0.9364,"stable","no"
"2364","ENSG00000101882","NKAP",-0.0562,0.599997592214308,0.999184980162191,0.9618,"stable","no"
"2365","ENSG00000101883","RHOXF1",1.9063,0.480454333112326,0.999184980162191,3.7484,"stable","no"
"2366","ENSG00000101888","NXT2",0.3098,0.200873013521029,0.999184980162191,1.2395,"stable","no"
"2367","ENSG00000101890","GUCY2F",2.8688,0.410886977611647,0.999184980162191,7.3043,"stable","no"
"2368","ENSG00000101901","ALG13",0.1017,0.443179331336937,0.999184980162191,1.0731,"stable","no"
"2369","ENSG00000101911","PRPS2",-0.0358,0.720272052309407,0.999184980162191,0.9755,"stable","no"
"2370","ENSG00000101928","MOSPD1",0.0621,0.725096935679176,0.999184980162191,1.044,"stable","no"
"2371","ENSG00000101935","AMMECR1",0.1207,0.50099173406625,0.999184980162191,1.0872,"stable","no"
"2372","ENSG00000101938","CHRDL1",0.1702,0.56975517539193,0.999184980162191,1.1252,"stable","no"
"2373","ENSG00000101940","WDR13",0.1149,0.227183012882574,0.999184980162191,1.0829,"stable","no"
"2374","ENSG00000101945","SUV39H1",0.0526,0.715632180721144,0.999184980162191,1.0371,"stable","no"
"2375","ENSG00000101955","SRPX",0.1113,0.0978982322610474,0.999184980162191,1.0802,"stable","no"
"2376","ENSG00000101966","XIAP",0.0414,0.698659995590001,0.999184980162191,1.0291,"stable","no"
"2377","ENSG00000101972","STAG2",-0.0047,0.964613568654652,0.999184980162191,0.9968,"stable","no"
"2378","ENSG00000101974","ATP11C",0.0647,0.686026972835775,0.999184980162191,1.0459,"stable","no"
"2379","ENSG00000101977","MCF2",0.589,0.500798884750642,0.999184980162191,1.5042,"stable","no"
"2380","ENSG00000101986","ABCD1",0.1357,0.154714135228724,0.999184980162191,1.0986,"stable","no"
"2381","ENSG00000101997","CCDC22",0.0469,0.727005127380268,0.999184980162191,1.0331,"stable","no"
"2382","ENSG00000102003","SYP",0.1388,0.659559558664018,0.999184980162191,1.101,"stable","no"
"2383","ENSG00000102007","PLP2",-7e-04,0.991339373975567,0.999184980162191,0.9995,"stable","no"
"2384","ENSG00000102010","BMX",1.3128,0.181649478684349,0.999184980162191,2.4842,"stable","no"
"2385","ENSG00000102024","PLS3",0.0663,0.47085785218715,0.999184980162191,1.047,"stable","no"
"2386","ENSG00000102030","NAA10",-0.041,0.744411792604273,0.999184980162191,0.972,"stable","no"
"2387","ENSG00000102032","RENBP",-0.2467,0.804844063691726,0.999184980162191,0.8428,"stable","no"
"2388","ENSG00000102034","ELF4",-0.0635,0.622805859411119,0.999184980162191,0.9569,"stable","no"
"2389","ENSG00000102038","SMARCA1",0.2099,0.0432961420771165,0.986840629580094,1.1566,"stable","no"
